Receptor,Smiles,Ligand_ID,Action,Database,Ki
5HT2A,O=S(=O)(CC1CCN(CCCc2noc3cc(F)ccc23)C1)c1ccc(F)c(Cl)c1,CHEMBL5080955,Modulator,ChEMBL,6.31
5HT2A,Fc1ccc2c(C3CCN(CCCOc4ccc(CN5CCOCC5)c(Cl)c4)CC3)noc2c1,CHEMBL4863980,Antagonist,ChEMBL,6.3
5HT2A,CC1CCN(CCc2ccc(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)cc2)CC1,CHEMBL4861643,Antagonist,ChEMBL,5.1
5HT2A,N#Cc1cccnc1N1CCN(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,CHEMBL5190788,Antagonist,ChEMBL,470.0
5HT2A,COc1ccccc1N1CCN(c2nc(N)nc(NCCc3c[nH]c4ccccc34)n2)CC1,CHEMBL5171456,Antagonist,ChEMBL,27660.0
5HT2A,COc1ccccc1OCCNc1nc(N)nc(NCCc2c[nH]c3ccccc23)n1,CHEMBL5189520,Antagonist,ChEMBL,12830.0
5HT2A,Cn1ccc2cc(S(=O)(=O)N[C@H]3CCN(CCCc4noc5ccccc45)C3)ccc21,CHEMBL4785434,Antagonist,ChEMBL,0.4467
5HT2A,Cn1ccc2cc(S(=O)(=O)N[C@@H]3CCN(CCCc4noc5ccccc45)C3)ccc21,CHEMBL4759492,Antagonist,ChEMBL,0.2455
5HT2A,COc1ccc2cc(S(=O)(=O)N[C@@H]3CCN(CCCc4noc5ccccc45)C3)ccc2c1,CHEMBL4744007,Antagonist,ChEMBL,0.9333
5HT2A,O=S(=O)(N[C@H]1CCN(CCCc2noc3ccccc23)C1)c1cc2ccc(Cl)cc2s1,CHEMBL4763106,Antagonist,ChEMBL,9.55
5HT2A,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,CHEMBL1442422,Modulator,ChEMBL,7200.0
5HT2A,CCCc1cccc2c1CC[C@@H]1CNCCN21,CHEMBL4776557,Agonist,ChEMBL,5.012
5HT2A,O=S(=O)(N[C@H]1CCN(CCCc2noc3ccccc23)C1)c1ccc2ccccc2c1,CHEMBL4763085,Antagonist,ChEMBL,0.3311
5HT2A,O=S(=O)(N[C@H]1CCN(CCCc2noc3ccccc23)C1)c1cccc2ccccc12,CHEMBL4776225,Antagonist,ChEMBL,1.096
5HT2A,O=S(=O)(N[C@@H]1CCN(CCCc2noc3ccccc23)C1)c1cccc2ccccc12,CHEMBL4754138,Antagonist,ChEMBL,0.4467
5HT2A,O=S(=O)(N[C@H]1CCN(CCCc2noc3ccccc23)C1)c1ccc(F)cc1,CHEMBL4796647,Antagonist,ChEMBL,15.49
5HT2A,COc1cc2c(cc1OCc1ccc(Br)cc1)C[C@H]1c3c(cc(OC)c(OC)c3-2)CCN1C,CHEMBL3581256,Antagonist,ChEMBL,418.0
5HT2A,COc1cc(CN2CCOCC2)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,CHEMBL4873319,Antagonist,ChEMBL,4.9
5HT2A,C[C@@H]([C@@H](O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,CHEMBL319706,Modulator,ChEMBL,369.0
5HT2A,CC(Oc1ccccc1Cl)c1nc(N)nc(N2CCN(C)CC2)n1,CHEMBL4447416,Antagonist,ChEMBL,1830.0
5HT2A,O=C1c2ccccc2S(=O)(=O)N1CCCCCN1CCN(c2ccccc2)CC1,CHEMBL4872713,Modulator,ChEMBL,313.0
5HT2A,O=c1ccc(OCCCN2CCC(c3noc4cc(F)ccc34)CC2)nn1-c1c(F)cccc1F,CHEMBL3883955,Antagonist,ChEMBL,0.3
5HT2A,C[C@H]1C[C@H](NS(=O)(=O)c2csc3ccccc23)CN1CCCc1noc2cc(F)ccc12,CHEMBL5087742,Modulator,ChEMBL,4.169
5HT2A,C[C@H]1C[C@H](NS(=O)(=O)c2cccc(Cl)c2)CN1CCCc1noc2cc(F)ccc12,CHEMBL5076882,Modulator,ChEMBL,3.89
5HT2A,S=c1n(CCCCCCN2CCN(c3cccc(Cl)c3)CC2)c2cccc3c2n1CCC3,CHEMBL5182383,Modulator,ChEMBL,258.0
5HT2A,NC(=O)NCCCCCCN1CCN(c2cccc(Cl)c2)CC1,CHEMBL5201464,Modulator,ChEMBL,195.0
5HT2A,O=c1n(CCCCCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,CHEMBL5202054,Modulator,ChEMBL,342.0
5HT2A,CC1=NCCc2c1[nH]c1ccccc21,CHEMBL295234,Modulator,ChEMBL,990.0
5HT2A,COc1ccccc1N1CCN(CCCN2CCN(C(=O)c3ccccc3)CC2)CC1,CHEMBL5178994,Antagonist,ChEMBL,30000.0
5HT2A,O=C1CCc2ccc(OCCCCN3CCN(C(=O)c4ccccn4)CC3)cc2N1,CHEMBL5172819,Antagonist,ChEMBL,6900.0
5HT2A,O=c1n(CCCCCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)nc2ccccn12,CHEMBL5193103,Modulator,ChEMBL,291.0
5HT2A,O=S(=O)(CC1CCN(CCCc2noc3cc(F)ccc23)C1)c1ccc2ccccc2c1,CHEMBL5084167,Modulator,ChEMBL,0.2455
5HT2A,CN1CCCCC1CCN1c2ccc(Br)cc2Sc2cc(Br)ccc21.Cl,CHEMBL4791959,Modulator,ChEMBL,1749.0
5HT2A,COc1ccccc1N1CCN(CCCCNc2nc(N)nc(NCCc3c[nH]c4ccccc34)n2)CC1,CHEMBL5184538,Antagonist,ChEMBL,344.0
5HT2A,COc1ccc(N2CCN(CCCN3CCN(C(=O)c4ccccc4)CC3)CC2)cc1,CHEMBL5173624,Antagonist,ChEMBL,30000.0
5HT2A,CCCC(C)Oc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,CHEMBL3581250,Antagonist,ChEMBL,244.0
5HT2A,O=S(=O)(CC1CCN(CCCc2noc3cc(F)ccc23)C1)c1cccc(C(F)(F)F)c1,CHEMBL5082267,Modulator,ChEMBL,2.951
5HT2A,O=S(=O)(CC1CCN(CCCc2noc3cc(F)ccc23)C1)c1cccc(Cl)c1,CHEMBL5082182,Modulator,ChEMBL,4.365
5HT2A,C[C@H]1C[C@H](NS(=O)(=O)c2cc3ccccc3o2)CN1CCCc1noc2cc(F)ccc12,CHEMBL5080719,Modulator,ChEMBL,2.754
5HT2A,COc1cccc(-c2n[nH]cc2N2CCNCC2)c1,CHEMBL4870675,Modulator,ChEMBL,1539.0
5HT2A,C[C@@H]([C@H](O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,CHEMBL49623,Modulator,ChEMBL,421.0
5HT2A,C[C@H]([C@@H](O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,CHEMBL113830,Modulator,ChEMBL,510.0
5HT2A,[2H]c1c([2H])c([2H])c([C@@H]2C[C@@H](N3CCNC(C)(C)C3)c3cc(Cl)ccc32)c([2H])c1[2H],CHEMBL5201983,Modulator,ChEMBL,0.84
5HT2A,COc1cc2c(cc1OC)-c1c(OC)c(OC3CCCCC3)cc3c1[C@H](C2)N(C)CC3,CHEMBL5208882,Antagonist,ChEMBL,534.0
5HT2A,Cc1cc(=O)oc2c(Cl)c(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)ccc12,CHEMBL2387229,Antagonist,ChEMBL,0.3
5HT2A,O=C(c1ccccc1)N1CCN(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,CHEMBL5195091,Antagonist,ChEMBL,1700.0
5HT2A,CC(=O)Nc1ccc(OCCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1,CHEMBL4752919,Modulator,ChEMBL,447.9
5HT2A,CC(=O)Nc1ccc(OCCCN2CCC(c3noc4cc(F)ccc34)CC2)cc1C,CHEMBL4760689,Modulator,ChEMBL,135.2
5HT2A,COc1ccccc1N1CCN(CCCCNc2nc(N)nc(N)n2)CC1,CHEMBL5197737,Antagonist,ChEMBL,9581.0
5HT2A,COc1cc(OC)c(C2NCCc3c2[nH]c2ccc(F)cc32)cc1OC.Cl,CHEMBL5182943,Agonist,ChEMBL,2445.0
5HT2A,Nc1nc(N)nc(NCCCCCN2CCN(c3ccccc3)CC2)n1,CHEMBL5202120,Antagonist,ChEMBL,4408.0
5HT2A,Nc1nc(NCCNc2cccc(Cl)c2Cl)nc(NCCc2c[nH]c3ccccc23)n1,CHEMBL5171734,Antagonist,ChEMBL,18190.0
5HT2A,COc1ccccc1-c1cc(C2CCNC2)ccc1Cl,CHEMBL5077293,Modulator,ChEMBL,340.0
5HT2A,Cc1ccc2c(c1)c1c(n2CCc2ccccc2)CCN(C)C1,CHEMBL592752,Antagonist,ChEMBL,1.2
5HT2A,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc(OCC(F)(F)F)cc2)CC1,CHEMBL5205903,Antagonist,ChEMBL,0.2
5HT2A,CCCN(CCC)CCc1ccc(Cl)c(-c2ccccc2OC)c1,CHEMBL5094493,Modulator,ChEMBL,1200.0
5HT2A,CC(=O)Nc1ccc(OCC(O)CN2CCC(c3noc4cc(F)ccc34)CC2)cc1,CHEMBL4799934,Modulator,ChEMBL,72.2
5HT2A,CCCNCCc1ccc(Cl)c(-c2ccccc2OC)c1.Cl,CHEMBL5093342,Modulator,ChEMBL,600.0
5HT2A,Clc1ccc(-c2n[nH]cc2N2CCNCC2)cc1,CHEMBL4858338,Modulator,ChEMBL,2883.0
5HT2A,COc1ccccc1-c1cc(CN(C)C)ccc1Cl,CHEMBL3931889,Modulator,ChEMBL,360.0
5HT2A,COc1ccccc1-c1cc(CCN(C)C)ccc1Cl,CHEMBL5074190,Modulator,ChEMBL,250.0
5HT2A,C[C@H]1C[C@H](NS(=O)(=O)c2cc3ccc(F)cc3s2)CN1CCCc1noc2cc(F)ccc12,CHEMBL5076846,Modulator,ChEMBL,0.6457
5HT2A,O=c1n(CC2CCC(CN3CCN(c4cccc(Cl)c4)CC3)CC2)nc2ccccn12,CHEMBL5190996,Modulator,ChEMBL,493.0
5HT2A,O=S(=O)(N[C@H]1CCN(CCCc2noc3ccccc23)C1)c1cc2ccccc2s1,CHEMBL4764468,Antagonist,ChEMBL,0.7413
5HT2A,Cc1ccc2sc(S(=O)(=O)N[C@@H]3CCN(CCCc4noc5ccccc45)C3)cc2c1,CHEMBL4748379,Antagonist,ChEMBL,0.5888
5HT2A,Nc1nc(NCCc2cccc(Cl)c2Cl)nc(NCCc2c[nH]c3ccccc23)n1,CHEMBL5177186,Antagonist,ChEMBL,5967.0
5HT2A,COc1c(Br)cc([18F])cc1CCNCc1ccccc1O,CHEMBL5172222,Agonist,ChEMBL,7.2
5HT2A,Cc1cc(OCCCN2CCC(c3noc4cc(F)ccc34)CC2)ccc1CN1CCOCC1,CHEMBL4877973,Antagonist,ChEMBL,5.1
5HT2A,N#Cc1cccnc1N1CCN(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,CHEMBL5205697,Antagonist,ChEMBL,1300.0
5HT2A,COc1ccccc1N1CCN(CCCNC(=O)c2cnccn2)CC1,CHEMBL5202003,Antagonist,ChEMBL,35800.0
5HT2A,C=CCOc1cc2c3c(c1OC)-c1cc(OC)c(OC)cc1C[C@@H]3N(C)CC2,CHEMBL5180016,Antagonist,ChEMBL,101.0
5HT2A,Nc1nc(NCCc2c[nH]c3ccccc23)nc(NCCN2CCN(c3ccccc3)CC2)n1,CHEMBL5199820,Antagonist,ChEMBL,67.0
5HT2A,Nc1nc(NCCCCN2CCN(c3ccccc3)CC2)nc(NCCc2c[nH]c3ccccc23)n1,CHEMBL5189648,Antagonist,ChEMBL,24.0
5HT2A,CC[C@H]1CN2CCc3c([nH]c4cccc(OC)c34)[C@@H]2C[C@@H]1/C(=C\OC)C(=O)OC,CHEMBL4859858,Agonist,ChEMBL,1320.0
5HT2A,C=C[C@H]1CN2CCc3c([nH]c4cccc(OC)c34)[C@@H]2C[C@@H]1/C(=C\OC)C(=O)OC,CHEMBL4848517,Agonist,ChEMBL,815.0
5HT2A,N#Cc1cccnc1N1CCN(CCCN2CCN(c3ccccc3)CC2)CC1,CHEMBL5176374,Antagonist,ChEMBL,13000.0
5HT2A,CCCCCOc1cc2c3c(c1OC)-c1cc(OC)c(OC)cc1C[C@@H]3N(C)CC2,CHEMBL5183799,Antagonist,ChEMBL,138.0
5HT2A,CCC(Oc1cccc(Cl)c1Cl)c1nc(N)nc(N2CCN(C)CC2)n1,CHEMBL4873623,Antagonist,ChEMBL,210.0
5HT2A,Cc1ccc(C(C)C)c(OCc2nc(N)nc(N3CCN(C)CC3)n2)c1,CHEMBL4520796,Antagonist,ChEMBL,430.0
5HT2A,CCOc1cc2c3c(c1OC)-c1cc(OC)c(OC)cc1C[C@@H]3N(C)CC2,CHEMBL5181312,Antagonist,ChEMBL,512.0
5HT2A,CCC(C)Oc1cc2c3c(c1OC)-c1cc(OC)c(OC)cc1C[C@@H]3N(C)CC2,CHEMBL5188171,Antagonist,ChEMBL,293.0
5HT2A,CCOc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,CHEMBL3581244,Antagonist,ChEMBL,818.0
5HT2A,COc1cc2c(cc1OCc1ccccc1)C[C@H]1c3c(cc(OC)c(OC)c3-2)CCN1C,CHEMBL3581255,Antagonist,ChEMBL,216.0
5HT2A,O=C(CCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cc2c3c(c1)CCN3C(=O)CC2,CHEMBL4293999,Modulator,ChEMBL,0.72
5HT2A,O=c1n(CCCCCCN2CCN(c3cccc4ccccc34)CC2)nc2ccccn12,CHEMBL5185787,Modulator,ChEMBL,223.0
5HT2A,NC(=O)N1CCN(c2cccc(Cl)c2)CC1,CHEMBL5191370,Modulator,ChEMBL,32360.0
5HT2A,COc1cc(Br)c(OCC[18F])cc1CCNCc1ccccc1OC,CHEMBL5198076,Agonist,ChEMBL,1.2
5HT2A,COc1cc(CCNCc2ccccc2OC)c(OCC[18F])cc1Br,CHEMBL5177333,Agonist,ChEMBL,1.2
5HT2A,CCCCOc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,CHEMBL3581245,Antagonist,ChEMBL,268.0
5HT2A,O=C1CC(CN2CCC(C(=O)c3ccc(F)cc3)CC2)Cc2ccccc21,CHEMBL308480,Antagonist,ChEMBL,1.6
5HT2A,O=C1CC(CN2CCC(c3noc4cc(F)ccc34)CC2)Cc2ccccc21,CHEMBL155486,Antagonist,ChEMBL,2.7
5HT2A,O=c1n(CCCCCCN2CCN(c3cccc4cccnc34)CC2)nc2ccccn12,CHEMBL5172673,Modulator,ChEMBL,2196.0
5HT2A,COc1ccc(C2NCCc3c2[nH]c2ccc(Cl)cc32)c(O)c1,CHEMBL5170784,Agonist,ChEMBL,225.0
5HT2A,CNC(=O)c1ccc2c(c1)CCO[C@H]2CCN1CCN(c2ccc(OC)cc2)CC1,CHEMBL71838,Agonist,ChEMBL,168.0
5HT2A,O=C(c1ccccn1)N1CCN(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,CHEMBL5188923,Antagonist,ChEMBL,2300.0
5HT2A,COc1cc2c(cc1OC)-c1c(OC)c(OCC3CC3)cc3c1[C@H](C2)N(C)CC3,CHEMBL5185086,Antagonist,ChEMBL,238.0
5HT2A,COc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,CHEMBL228082,Antagonist,ChEMBL,966.0
5HT2A,CCCc1ccnc2c1CC[C@@H]1CNCCN21,CHEMBL4765074,Agonist,ChEMBL,6.31
5HT2A,Cc1cc(C)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1,CHEMBL2181976,Modulator,ChEMBL,960.0
5HT2A,COc1ccccc1CCNc1nc(N)nc(NCCc2c[nH]c3ccccc23)n1,CHEMBL5174637,Antagonist,ChEMBL,2749.0
5HT2A,CN(C)CCN1C(=O)c2ccccc2/C=C\c2ccccc21,CHEMBL4746800,Modulator,ChEMBL,74400.0
5HT2A,Nc1nc(NCCc2c[nH]c3ccccc23)nc(N2CCN(c3ccccc3)CC2)n1,CHEMBL5194826,Antagonist,ChEMBL,10640.0
5HT2A,COc1ccccc1N1CCN(CCCCCNc2nc(N)nc(N)n2)CC1,CHEMBL5187317,Antagonist,ChEMBL,6521.0
5HT2A,Nc1nc(N)nc(NCCCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)n1,CHEMBL5194270,Antagonist,ChEMBL,13.0
5HT2A,Nc1nc(NCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)nc(NCCc2c[nH]c3ccccc23)n1,CHEMBL5194614,Antagonist,ChEMBL,222.0
5HT2A,COc1ccccc1NCCNc1nc(N)nc(NCCc2c[nH]c3ccccc23)n1,CHEMBL5190020,Antagonist,ChEMBL,14390.0
5HT2A,CCCCNCc1ccc(Cl)c(-c2ccccc2OC)c1,CHEMBL5094680,Modulator,ChEMBL,280.0
5HT2A,Clc1ccc2c(c1)C(N1CCN(CCc3ccccc3)CC1)=Nc1cccnc1N2,CHEMBL436274,Modulator,ChEMBL,103.0
5HT2A,CNCCc1ccc(Cl)c(-c2ccccc2OC)c1.Cl,CHEMBL5091373,Modulator,ChEMBL,170.0
5HT2A,O=C1C2C3CCC(C3)C2C(=O)N1CC1CCCCC1CN1CCN(c2nsc3ccccc23)CC1,CHEMBL5219924,Antagonist,ChEMBL,2.0
5HT2A,COc1cc(OC)c(C2NCCc3c2[nH]c2ccc(Cl)cc32)cc1OC.Cl,CHEMBL5207529,Agonist,ChEMBL,113.0
5HT2A,COc1cc2c(cc1OC(C)C)C[C@H]1c3c(cc(OC)c(OC)c3-2)CCN1C,CHEMBL3581248,Antagonist,ChEMBL,750.0
5HT2A,C=CCOc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,CHEMBL3581254,Antagonist,ChEMBL,383.0
5HT2A,CCCCCCOc1cc2c3c(c1OC)-c1cc(OC)c(OC)cc1C[C@@H]3N(C)CC2,CHEMBL5194057,Antagonist,ChEMBL,213.0
5HT2A,CCCCOc1cc2c3c(c1OC)-c1cc(OC)c(OC)cc1C[C@@H]3N(C)CC2,CHEMBL5174366,Antagonist,ChEMBL,187.0
5HT2A,COc1cc2c(cc1OC)-c1c(OC)c(OC(C)C)cc3c1[C@H](C2)N(C)CC3,CHEMBL5184659,Antagonist,ChEMBL,587.0
5HT2A,CCCCC(C)Oc1cc2c3c(c1OC)-c1cc(OC)c(OC)cc1C[C@@H]3N(C)CC2,CHEMBL5175973,Antagonist,ChEMBL,155.0
5HT2A,CCCCCCOc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,CHEMBL3581246,Antagonist,ChEMBL,570.0
5HT2A,COc1cc2c(cc1OCC1CC1)C[C@H]1c3c(cc(OC)c(OC)c3-2)CCN1C,CHEMBL3581252,Antagonist,ChEMBL,582.0
5HT2A,O=c1n(CCCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)nc2ccccn12,CHEMBL5199228,Modulator,ChEMBL,47.0
5HT2A,O=c1n(Cc2ccc(CN3CCN(c4ccc(Cl)cc4)CC3)cc2)nc2ccccn12,CHEMBL5177716,Modulator,ChEMBL,1450.0
5HT2A,COc1cc(Br)c(OC)c(CCNCc2cccc(F)c2)c1,CHEMBL5191571,Agonist,ChEMBL,2.7
5HT2A,CCN(CC)CCc1ccc(Cl)c(-c2ccccc2OC)c1,CHEMBL5084249,Modulator,ChEMBL,680.0
5HT2A,NS(=O)(=O)NCCCCCCN1CCN(c2cccc(Cl)c2)CC1,CHEMBL5181868,Modulator,ChEMBL,329.0
5HT2A,COc1ccccc1N1CCN(CCN2CCN(C(=O)c3nn(C)c4ccccc34)CC2)CC1,CHEMBL5209381,Antagonist,ChEMBL,8300.0
5HT2A,Cn1nc(C(=O)N2CCN(CCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)c2ccccc21,CHEMBL5200023,Antagonist,ChEMBL,1800.0
5HT2A,CCCC(C)Oc1cc2c3c(c1OC)-c1cc(OC)c(OC)cc1C[C@@H]3N(C)CC2,CHEMBL5203303,Antagonist,ChEMBL,244.0
5HT2A,COc1cc2c(cc1OC)-c1c(OC)c(OCc3ccccc3)cc3c1[C@H](C2)N(C)CC3,CHEMBL5204813,Antagonist,ChEMBL,22.0
5HT2A,CCC(C)Oc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,CHEMBL3581249,Antagonist,ChEMBL,377.0
5HT2A,COc1ccc2c3c([nH]c2c1)C(C)=NCC3,CHEMBL340807,Modulator,ChEMBL,5000.0
5HT2A,CCCCNCCc1ccc(Cl)c(-c2ccccc2OC)c1.Cl,CHEMBL5090884,Modulator,ChEMBL,570.0
5HT2A,CCC(Oc1cc(Cl)ccc1Cl)c1nc(N)nc(N2CCN(C)CC2)n1,CHEMBL4860275,Antagonist,ChEMBL,480.0
5HT2A,CCc1cc(OC)cc(CCNCc2cccc(F)c2)c1OC,CHEMBL5169584,Agonist,ChEMBL,2.4
5HT2A,COc1ccccc1N1CCN(CCCN2CCN(c3ncccc3C#N)CC2)CC1,CHEMBL5182877,Antagonist,ChEMBL,23000.0
5HT2A,N#Cc1cccnc1N1CCN(CCCOc2ccc3c(c2)NC(=O)CC3)CC1,CHEMBL5170927,Antagonist,ChEMBL,5300.0
5HT2A,Nc1nc(NCCNc2ccccc2)nc(NCCc2c[nH]c3ccccc23)n1,CHEMBL5178499,Antagonist,ChEMBL,11050.0
5HT2A,N#Cc1cccnc1N1CCN(CCCCOc2ccc3c(c2)NC(=O)CC3)CC1,CHEMBL5201798,Antagonist,ChEMBL,7400.0
5HT2A,CCNCc1ccc(Cl)c(-c2ccccc2OC)c1,CHEMBL5074880,Modulator,ChEMBL,910.0
5HT2A,CCCNCc1ccc(Cl)c(-c2ccccc2OC)c1,CHEMBL5081379,Modulator,ChEMBL,670.0
5HT2A,COc1cc2c(cc1OCCF)C[C@H]1c3c(cc(OC)c(OC)c3-2)CCN1C,CHEMBL3581247,Antagonist,ChEMBL,1156.0
5HT2A,CN1CCN(c2nc(N)nc(Cc3c[nH]c4ccccc34)n2)CC1,CHEMBL4086515,Antagonist,ChEMBL,1760.0
5HT2A,COc1c(Br)cc([18F])cc1CCNCc1cccc2c1OCO2,CHEMBL5181183,Agonist,ChEMBL,1.7
5HT2A,O=C(c1ccc(F)cc1)C1CCN(CCn2cnc3c(c2=O)CCCC3)CC1,CHEMBL5290270,Antagonist,ChEMBL,7.586
5HT2B,CSc1cccc2c1C(=O)N1CCNCC21,CHEMBL220207,Antagonist,ChEMBL,84.0
5HT2B,CC(C)[C@H]1CNC[C@H]2c3cccc(C(F)(F)F)c3C(=O)N12,CHEMBL2113264,Antagonist,ChEMBL,7.0
5HT2B,C[C@H]1CNC[C@H]2c3cccc(C(F)(F)F)c3C(=O)N12,CHEMBL376676,Antagonist,ChEMBL,116.0
5HT2B,CC1(c2cc3c(c(C(F)(F)F)c2)C(=O)N2CCNC[C@@H]32)CC1,CHEMBL220833,Antagonist,ChEMBL,29.0
5HT2B,CCCc1cc2c(c(C(F)(F)F)c1)C(=O)N1CCNC[C@@H]21,CHEMBL373905,Antagonist,ChEMBL,380.0
5HT2B,COc1cc2c(c(C(F)(F)F)c1)C(=O)N1CCNC[C@@H]21,CHEMBL220211,Antagonist,ChEMBL,1090.0
5HT2B,O=C1c2c(OC(F)(F)F)cccc2C2CNCCN12,CHEMBL219734,Antagonist,ChEMBL,550.0
5HT2B,O=C1c2ccccc2C2CNCCN12,CHEMBL376455,Antagonist,ChEMBL,4540.0
5HT2B,CC(C)Oc1cccc2c1C(=O)N1CCNCC21,CHEMBL223628,Antagonist,ChEMBL,1600.0
5HT2B,COc1ccccc1-c1n[nH]cc1N1CCCNCC1,CHEMBL4867560,Modulator,ChEMBL,2333.0
5HT2B,CCOc1cc2c(c(C(F)(F)F)c1)C(=O)N1CCNC[C@@H]21,CHEMBL374660,Antagonist,ChEMBL,1300.0
5HT2B,C#Cc1cc2c(c(C(F)(F)F)c1)C(=O)N1CCNC[C@@H]21,CHEMBL220115,Antagonist,ChEMBL,2099.0
5HT2B,C[C@H]1CN2C(=O)c3c(cccc3C(F)(F)F)[C@@H]2CN1,CHEMBL373402,Antagonist,ChEMBL,3010.0
5HT2B,CN1CCN2C(=O)c3c(cccc3C(F)(F)F)[C@@H]2C1,CHEMBL375642,Antagonist,ChEMBL,1580.0
5HT2B,COc1cc2c(cc1Cl)[C@@H]1CNCCN1C2=O,CHEMBL222466,Antagonist,ChEMBL,471.0
5HT2B,COc1ccc(Cl)c2c1[C@@H]1CNCCN1C2=O,CHEMBL373531,Antagonist,ChEMBL,1420.0
5HT2B,O=C1c2c(cc(C3CC3)cc2C(F)(F)F)[C@@H]2CNCCN12,CHEMBL375170,Antagonist,ChEMBL,209.0
5HT2B,CC[C@@H]1NCCN2C(=O)c3c(cccc3C(F)(F)F)[C@H]12,CHEMBL375302,Antagonist,ChEMBL,235.0
5HT2B,C[C@@H]1CNC[C@H]2c3cccc(C(F)(F)F)c3C(=O)N12,CHEMBL223272,Antagonist,ChEMBL,29.0
5HT2B,Cc1ccc(Cl)c2c1[C@@H]1CNCCN1C2=O,CHEMBL223292,Antagonist,ChEMBL,730.0
5HT2B,O=C1c2c(cccc2C(F)(F)F)C2CNCCN12,CHEMBL220274,Antagonist,ChEMBL,249.0
5HT2B,COCc1ccnc2c1CC[C@@H]1CNCCN21,CHEMBL4785566,Agonist,ChEMBL,125.89
5HT2B,Fc1ccc(-c2c3c(nn2C2CC2)CCNCC3)cc1,CHEMBL4762886,Antagonist,ChEMBL,20.0
5HT2B,O=C1c2c(cccc2C(F)(F)F)[C@@H]2CNCCN12,CHEMBL222514,Antagonist,ChEMBL,74.0
5HT2B,N#Cc1cccc2c1C(=O)N1CCNCC21,CHEMBL223090,Antagonist,ChEMBL,3930.0
5HT2B,CC(C)n1nc2c(c1-c1ccccc1)CCNCC2,CHEMBL4788223,Antagonist,ChEMBL,19.0
5HT2B,O=C1c2c(F)cccc2C2CNCCN12,CHEMBL223469,Antagonist,ChEMBL,3690.0
5HT2B,CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NC(C4CC4)C4CC4)nc(Cl)nc31)[C@H](O)[C@@H]2O,CHEMBL5271021,Antagonist,ChEMBL,23.0
5HT2B,Cc1ccc(-c2c3c(nn2C(C)C)CCNCC3)cc1,CHEMBL4746737,Antagonist,ChEMBL,2.0
5HT2B,C[C@@H]1CN2C(=O)c3c(cccc3C(F)(F)F)[C@@H]2CN1,CHEMBL223271,Antagonist,ChEMBL,2350.0
5HT2B,O=C1c2c(C(F)(F)F)ccc(Cl)c2[C@@H]2CNCCN12,CHEMBL375575,Antagonist,ChEMBL,4030.0
5HT2B,C[C@@H]([C@H](O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,CHEMBL49623,Modulator,ChEMBL,95.0
5HT2B,COc1cccc2c1C(=O)N1CCNCC21,CHEMBL376456,Antagonist,ChEMBL,192.0
5HT2B,O=S(=O)(c1cccc(F)c1)n1ccc2c(N3CCNCC3)nc3ccccc3c21,CHEMBL4867565,Modulator,ChEMBL,170.0
5HT2B,CC1(C)CN2C(=O)c3c(cccc3C(F)(F)F)[C@@H]2CN1,CHEMBL220789,Antagonist,ChEMBL,3190.0
5HT2B,COc1c(Cl)ccc2c1C(=O)N1CCNC[C@@H]21,CHEMBL385577,Antagonist,ChEMBL,86.0
5HT2B,O=C1c2c(ccc(Cl)c2Cl)[C@@H]2CNCCN12,CHEMBL220900,Antagonist,ChEMBL,70.0
