Receptor,Ligand,Action,Smiles
5HT2A,CHEMBL5282336,Antagonist,COCCCC(=O)NCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O.O=C(O)C(F)(F)F
5HT2A,CHEMBL592752,Antagonist,Cc1ccc2c(c1)c1c(n2CCc2ccccc2)CCN(C)C1
5HT2A,CHEMBL5076846,Antagonist,C[C@H]1C[C@H](NS(=O)(=O)c2cc3ccc(F)cc3s2)CN1CCCc1noc2cc(F)ccc12
5HT2A,CHEMBL5184703,Antagonist,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cn2)C2CCN(C)CC2)cc1
5HT2A,CHEMBL5189473,Antagonist,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc(OCCCC(F)(F)F)cc2)CC1
5HT2A,CHEMBL5185362,Antagonist,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc(OCC(F)(F)F)c(F)c2)CC1
5HT2A,CHEMBL5078731,Modulator,CN(C)CCc1cn(CC2CC2)c2cccc(O)c12
5HT2A,CHEMBL5200788,Agonist,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc(OCC(F)(F)F)c(Br)c2)CC1
5HT2A,CHEMBL5094493,Modulator,CCCN(CCC)CCc1ccc(Cl)c(-c2ccccc2OC)c1
5HT2A,CHEMBL4799934,Modulator,CC(=O)Nc1ccc(OCC(O)CN2CCC(c3noc4cc(F)ccc34)CC2)cc1
5HT2A,CHEMBL5093342,Modulator,CCCNCCc1ccc(Cl)c(-c2ccccc2OC)c1.Cl
5HT2A,CHEMBL4858338,Modulator,Clc1ccc(-c2n[nH]cc2N2CCNCC2)cc1
5HT2A,CHEMBL3931889,Modulator,COc1ccccc1-c1cc(CN(C)C)ccc1Cl
5HT2A,CHEMBL5074190,Modulator,COc1ccccc1-c1cc(CCN(C)C)ccc1Cl
5HT2A,CHEMBL4066040,Antagonist,COc1ccc2c(c1)O[C@H](c1ccc(OC)c(OC)c1)C[C@@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1
5HT2A,CHEMBL5200074,Agonist,CC(C)OCc1ccc(CNC(=O)N(Cc2ccc(F)cn2)C2CCN(C)CC2)cc1
5HT2A,CHEMBL5173149,Agonist,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc(OC(F)(F)C(F)(F)F)cc2)CC1
5HT2A,CHEMBL5197899,Agonist,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc3c(c2)CC(C)(C)O3)CC1
5HT2A,CHEMBL5198741,Antagonist,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc(OCCCCF)cc2)CC1
5HT2A,CHEMBL5190996,Modulator,O=c1n(CC2CCC(CN3CCN(c4cccc(Cl)c4)CC3)CC2)nc2ccccn12
5HT2A,CHEMBL4748379,Antagonist,Cc1ccc2sc(S(=O)(=O)N[C@@H]3CCN(CCCc4noc5ccccc45)C3)cc2c1
5HT2A,CHEMBL1083390,Antagonist,O=S(=O)(c1ccccc1)c1cnc2c(N3CCNCC3)cccc2c1
5HT2A,CHEMBL5188655,Agonist,Cl.Fc1ccc2[nH]c3c(c2c1)CCNC3c1cccnc1F
5HT2A,CHEMBL5187568,Agonist,Cl.Oc1ccc2[nH]c3c(c2c1)CCNC3c1ccccc1O
5HT2A,CHEMBL5177186,Antagonist,Nc1nc(NCCc2cccc(Cl)c2Cl)nc(NCCc2c[nH]c3ccccc23)n1
5HT2A,CHEMBL5178732,Antagonist,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc(OCCF)cc2)CC1
5HT2A,CHEMBL5181824,Antagonist,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(CCN(C)C)CC2)cc1
5HT2A,CHEMBL5199061,Antagonist,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)nn2)C2CCN(C)CC2)cc1
5HT2A,CHEMBL5200635,Antagonist,CC(C)COc1ccc(CNC(=O)N(Cc2ncc(F)cc2F)C2CCN(C)CC2)cc1
5HT2A,CHEMBL5198213,Agonist,COc1ccc(C2NCCc3c2[nH]c2ccc(O)cc32)c(O)c1
5HT2A,CHEMBL5172222,Agonist,COc1c(Br)cc([18F])cc1CCNCc1ccccc1O
5HT2A,CHEMBL4877973,Antagonist,Cc1cc(OCCCN2CCC(c3noc4cc(F)ccc34)CC2)ccc1CN1CCOCC1
5HT2A,CHEMBL5205697,Antagonist,N#Cc1cccnc1N1CCN(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1
5HT2A,CHEMBL5202003,Antagonist,COc1ccccc1N1CCN(CCCNC(=O)c2cnccn2)CC1
5HT2A,CHEMBL5180016,Antagonist,C=CCOc1cc2c3c(c1OC)-c1cc(OC)c(OC)cc1C[C@@H]3N(C)CC2
5HT2A,CHEMBL5199820,Antagonist,Nc1nc(NCCc2c[nH]c3ccccc23)nc(NCCN2CCN(c3ccccc3)CC2)n1
5HT2A,CHEMBL5189648,Antagonist,Nc1nc(NCCCCN2CCN(c3ccccc3)CC2)nc(NCCc2c[nH]c3ccccc23)n1
5HT2A,CHEMBL3342191,Antagonist,O=C(Nc1nc2ccccc2s1)c1cccc2c1CN(c1nc(C(=O)O)c(CCOc3ccc(-n4ncc5cncnc54)cc3)s1)CC2
5HT2A,CHEMBL5181814,Agonist,COc1ccc(C(=O)N(Cc2ccc(C)cc2)C2CCN(C)CC2)cc1
5HT2A,CHEMBL5306038,Agonist,CCn1c(CNC(=O)c2ncc(C)nc2N)[n+](CC)c2ccc(C(=O)N(C)CN(C)C)cc21.[Cl-]
5HT2A,CHEMBL5176374,Antagonist,N#Cc1cccnc1N1CCN(CCCN2CCN(c3ccccc3)CC2)CC1
5HT2A,CHEMBL5183799,Antagonist,CCCCCOc1cc2c3c(c1OC)-c1cc(OC)c(OC)cc1C[C@@H]3N(C)CC2
5HT2A,CHEMBL5184885,Agonist,Cl.Fc1ccc2[nH]c3c(c2c1)CCNC3c1ccccc1Br
5HT2A,CHEMBL4749189,Agonist,Cc1ccc(C2NCCc3c2[nH]c2ccc(Cl)cc32)cc1.Cl
5HT2A,CHEMBL5184449,Agonist,Cl.Fc1ccc2[nH]c3c(c2c1)CCNC3c1cc2ccccc2s1
5HT2A,CHEMBL4873623,Antagonist,CCC(Oc1cccc(Cl)c1Cl)c1nc(N)nc(N2CCN(C)CC2)n1
5HT2A,CHEMBL4520796,Antagonist,Cc1ccc(C(C)C)c(OCc2nc(N)nc(N3CCN(C)CC3)n2)c1
5HT2A,CHEMBL3980161,Antagonist,Cc1nc(C)n(CC(=O)N2CCN(c3sc(C(F)(F)F)nc3-c3nc4ccc(-c5noc(C)n5)cc4[nH]3)C[C@H]2C)n1
5HT2A,CHEMBL5181312,Antagonist,CCOc1cc2c3c(c1OC)-c1cc(OC)c(OC)cc1C[C@@H]3N(C)CC2
5HT2A,CHEMBL5188171,Antagonist,CCC(C)Oc1cc2c3c(c1OC)-c1cc(OC)c(OC)cc1C[C@@H]3N(C)CC2
5HT2A,CHEMBL3581244,Antagonist,CCOc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3
5HT2A,CHEMBL3581255,Antagonist,COc1cc2c(cc1OCc1ccccc1)C[C@H]1c3c(cc(OC)c(OC)c3-2)CCN1C
5HT2A,CHEMBL4293999,Modulator,O=C(CCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cc2c3c(c1)CCN3C(=O)CC2
5HT2A,CHEMBL5185787,Modulator,O=c1n(CCCCCCN2CCN(c3cccc4ccccc34)CC2)nc2ccccn12
5HT2A,CHEMBL5191370,Modulator,NC(=O)N1CCN(c2cccc(Cl)c2)CC1
5HT2A,CHEMBL5198076,Agonist,COc1cc(Br)c(OCC[18F])cc1CCNCc1ccccc1OC
5HT2A,CHEMBL5177333,Agonist,COc1cc(CCNCc2ccccc2OC)c(OCC[18F])cc1Br
5HT2A,CHEMBL3581245,Antagonist,CCCCOc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3
5HT2A,CHEMBL308480,Antagonist,O=C1CC(CN2CCC(C(=O)c3ccc(F)cc3)CC2)Cc2ccccc21
5HT2A,CHEMBL155486,Antagonist,O=C1CC(CN2CCC(c3noc4cc(F)ccc34)CC2)Cc2ccccc21
5HT2A,CHEMBL5171011,Agonist,Oc1cccc2[nH]cc(C[C@H]3CCCN3)c12
5HT2A,CHEMBL5078078,Antagonist,CC(C)(O)c1ccc(N2Cc3c(ccnc3-c3ccc(F)cc3OCC(F)(F)F)C2=O)cc1
5HT2A,CHEMBL5172673,Modulator,O=c1n(CCCCCCN2CCN(c3cccc4cccnc34)CC2)nc2ccccn12
5HT2A,CHEMBL71838,Agonist,CNC(=O)c1ccc2c(c1)CCO[C@H]2CCN1CCN(c2ccc(OC)cc2)CC1
5HT2A,CHEMBL4802043,Antagonist,CCOc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C#Cc2cnc(C(=O)O)cc2OC)c2ncccc12
5HT2A,CHEMBL3640116,Agonist,CC[C@H](CC(=O)O)n1c(=O)c2ncccc2n(Cc2cn(C)c3cc(C)cc(C)c23)c1=O
5HT2A,CHEMBL5188923,Antagonist,O=C(c1ccccn1)N1CCN(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1
5HT2A,CHEMBL5179287,Agonist,Cc1ccc(C2NCCc3c2[nH]c2ccc(Cl)cc32)c(C)c1.Cl
5HT2A,CHEMBL5197871,Agonist,Cl.Oc1ccc2[nH]c3c(c2c1)CCNC3c1ccccc1Cl
5HT2A,CHEMBL5185086,Antagonist,COc1cc2c(cc1OC)-c1c(OC)c(OCC3CC3)cc3c1[C@H](C2)N(C)CC3
5HT2A,CHEMBL228082,Antagonist,COc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3
5HT2A,CHEMBL5092999,Agonist,COCCCS(=O)(=O)c1cc(C)c(-c2ccc(F)c3c2CC[C@H]3Oc2ccc3c(c2)OC[C@H]3CC(=O)O)c(C)c1
5HT2A,CHEMBL4636881,Antagonist,CC(=O)Nc1c(F)cc(C(=O)N[C@H]2CC[C@H](O)CC2)cc1O[C@@H](C)c1ccccc1
5HT2A,CHEMBL4765074,Agonist,CCCc1ccnc2c1CC[C@@H]1CNCCN21
5HT2A,CHEMBL5177386,Agonist,CCC1NCCc2c1[nH]c1ccc(F)cc21.Cl
5HT2A,CHEMBL2181976,Modulator,Cc1cc(C)cc(-c2nc(NC(=O)c3cccnc3)sc2-c2ccncc2)c1
5HT2A,CHEMBL5174637,Antagonist,COc1ccccc1CCNc1nc(N)nc(NCCc2c[nH]c3ccccc23)n1
5HT2A,CHEMBL4746800,Modulator,CN(C)CCN1C(=O)c2ccccc2/C=C\c2ccccc21
5HT2A,CHEMBL5194826,Antagonist,Nc1nc(NCCc2c[nH]c3ccccc23)nc(N2CCN(c3ccccc3)CC2)n1
5HT2A,CHEMBL5172865,Antagonist,Cn1nc(C(=O)OCCCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)cc1COc1cccc([C@@H](NC(=O)O[C@H]2CN3CCC2CC3)c2ccccc2)c1
5HT2A,CHEMBL5199912,Agonist,[2H]C([2H])([2H])N1CCC[C@@H]1Cc1c[nH]c2cccc(F)c12
5HT2A,CHEMBL5187317,Antagonist,COc1ccccc1N1CCN(CCCCCNc2nc(N)nc(N)n2)CC1
5HT2A,CHEMBL5194270,Antagonist,Nc1nc(N)nc(NCCCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)n1
5HT2A,CHEMBL5194614,Antagonist,Nc1nc(NCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)nc(NCCc2c[nH]c3ccccc23)n1
5HT2A,CHEMBL5190020,Antagonist,COc1ccccc1NCCNc1nc(N)nc(NCCc2c[nH]c3ccccc23)n1
5HT2A,CHEMBL5094680,Modulator,CCCCNCc1ccc(Cl)c(-c2ccccc2OC)c1
5HT2A,CHEMBL436274,Modulator,Clc1ccc2c(c1)C(N1CCN(CCc3ccccc3)CC1)=Nc1cccnc1N2
5HT2A,CHEMBL5091373,Modulator,CNCCc1ccc(Cl)c(-c2ccccc2OC)c1.Cl
5HT2A,CHEMBL4635134,Antagonist,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2ccccc2)c1=O
5HT2A,CHEMBL5184146,Agonist,[2H]C([2H])(c1c[nH]c2cccc(O)c12)[C@H]1CCCN1C([2H])([2H])[2H]
5HT2A,CHEMBL5197725,Agonist,[2H]C([2H])(c1c[nH]c2cccc(O)c12)[C@@H]1CCCN1
5HT2A,CHEMBL5219924,Antagonist,O=C1C2C3CCC(C3)C2C(=O)N1CC1CCCCC1CN1CCN(c2nsc3ccccc23)CC1
5HT2A,CHEMBL5178632,Agonist,COc1cc(OC)c(C2NCCc3c2[nH]c2ccc(O)cc32)cc1OC.Cl
5HT2A,CHEMBL5197949,Agonist,Cl.Fc1ccc2[nH]c3c(c2c1)CCNC3c1ccc2ccccc2c1
5HT2A,CHEMBL5207023,Agonist,Cl.Oc1ccc(Br)cc1C1NCCc2c1[nH]c1ccc(Cl)cc21
5HT2A,CHEMBL5071818,Modulator,CN(C)CCc1cn(CCF)c2cccc(O)c12
5HT2A,CHEMBL5303444,Agonist,C[C@@H]1C[C@H](C)CN(c2ncc(Cl)c(Nc3ccc4c(c3)cc(OC(C)(C)C(=O)O)c(=O)n4C)n2)C1
5HT2A,CHEMBL3581248,Antagonist,COc1cc2c(cc1OC(C)C)C[C@H]1c3c(cc(OC)c(OC)c3-2)CCN1C
5HT2A,CHEMBL3581254,Antagonist,C=CCOc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3
5HT2A,CHEMBL5194057,Antagonist,CCCCCCOc1cc2c3c(c1OC)-c1cc(OC)c(OC)cc1C[C@@H]3N(C)CC2
5HT2A,CHEMBL5174204,Agonist,[2H]C([2H])(c1c[nH]c2cccc(F)c12)[C@H]1CCCN1
5HT2A,CHEMBL4536197,Antagonist,CNC(=O)Nc1ccc2c(c1)[C@@]1(CC2)OC(=O)N(CC(=O)N(Cc2ccc(F)cc2)[C@@H](C)C(F)(F)F)C1=O
5HT2A,CHEMBL5174366,Antagonist,CCCCOc1cc2c3c(c1OC)-c1cc(OC)c(OC)cc1C[C@@H]3N(C)CC2
5HT2A,CHEMBL5184659,Antagonist,COc1cc2c(cc1OC)-c1c(OC)c(OC(C)C)cc3c1[C@H](C2)N(C)CC3
5HT2A,CHEMBL5175973,Antagonist,CCCCC(C)Oc1cc2c3c(c1OC)-c1cc(OC)c(OC)cc1C[C@@H]3N(C)CC2
5HT2A,CHEMBL3581246,Antagonist,CCCCCCOc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3
5HT2A,CHEMBL3581252,Antagonist,COc1cc2c(cc1OCC1CC1)C[C@H]1c3c(cc(OC)c(OC)c3-2)CCN1C
5HT2A,CHEMBL5199228,Modulator,O=c1n(CCCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)nc2ccccn12
5HT2A,CHEMBL5177716,Modulator,O=c1n(Cc2ccc(CN3CCN(c4ccc(Cl)cc4)CC3)cc2)nc2ccccn12
5HT2A,CHEMBL5191571,Agonist,COc1cc(Br)c(OC)c(CCNCc2cccc(F)c2)c1
5HT2A,CHEMBL5080051,Agonist,Oc1cccc2[nH]cc(CCN3CCC3)c12
5HT2A,CHEMBL5084249,Modulator,CCN(CC)CCc1ccc(Cl)c(-c2ccccc2OC)c1
5HT2A,CHEMBL4755229,Agonist,CNC(=O)COc1cc2cc(Nc3nc(N4CCC(C(=O)N(C)C)CC4)ncc3Cl)cc(OC)c2n(C)c1=O
5HT2A,CHEMBL5181868,Modulator,NS(=O)(=O)NCCCCCCN1CCN(c2cccc(Cl)c2)CC1
5HT2A,CHEMBL5209381,Antagonist,COc1ccccc1N1CCN(CCN2CCN(C(=O)c3nn(C)c4ccccc34)CC2)CC1
5HT2A,CHEMBL5200023,Antagonist,Cn1nc(C(=O)N2CCN(CCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)c2ccccc21
5HT2A,CHEMBL5203303,Antagonist,CCCC(C)Oc1cc2c3c(c1OC)-c1cc(OC)c(OC)cc1C[C@@H]3N(C)CC2
5HT2A,CHEMBL3581249,Antagonist,CCC(C)Oc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3
5HT2A,CHEMBL340807,Modulator,COc1ccc2c3c([nH]c2c1)C(C)=NCC3
5HT2A,CHEMBL5090884,Modulator,CCCCNCCc1ccc(Cl)c(-c2ccccc2OC)c1.Cl
5HT2A,CHEMBL5208018,Agonist,Cl.Oc1ccc2[nH]c3c(c2c1)CCNC3c1cc(F)ccc1O
5HT2A,CHEMBL4860275,Antagonist,CCC(Oc1cc(Cl)ccc1Cl)c1nc(N)nc(N2CCN(C)CC2)n1
5HT2A,CHEMBL5169584,Agonist,CCc1cc(OC)cc(CCNCc2cccc(F)c2)c1OC
5HT2A,CHEMBL5182877,Antagonist,COc1ccccc1N1CCN(CCCN2CCN(c3ncccc3C#N)CC2)CC1
5HT2A,CHEMBL5170927,Antagonist,N#Cc1cccnc1N1CCN(CCCOc2ccc3c(c2)NC(=O)CC3)CC1
5HT2A,CHEMBL5178499,Antagonist,Nc1nc(NCCNc2ccccc2)nc(NCCc2c[nH]c3ccccc23)n1
5HT2A,CHEMBL4639128,Agonist,COCc1nc2cnc3cc(-c4c(C)noc4C)c(OC[C@H]4CCNC4)cc3c2n1[C@H](C)c1ccccc1
5HT2A,CHEMBL4852403,Antagonist,CN1CC=C(C2=Nc3cc(Cl)ccc3Nc3ccc(F)cc32)CC1
5HT2A,CHEMBL5308145,Agonist,CCn1c(=O)c(C)cn(Cc2nnc(-c3ccc(F)c(OC)c3F)s2)c1=O
5HT2A,CHEMBL5094181,Agonist,O=C(NCCCn1ccnc1)c1cc2nc(-c3ccccc3)cc(-c3ccccc3)n2n1
5HT2A,CHEMBL5201798,Antagonist,N#Cc1cccnc1N1CCN(CCCCOc2ccc3c(c2)NC(=O)CC3)CC1
5HT2A,CHEMBL5171360,Agonist,[2H]C([2H])(c1c[nH]c2cccc(OC)c12)[C@H]1CCCN1C([2H])([2H])[2H]
5HT2A,CHEMBL5074880,Modulator,CCNCc1ccc(Cl)c(-c2ccccc2OC)c1
5HT2A,CHEMBL5081379,Modulator,CCCNCc1ccc(Cl)c(-c2ccccc2OC)c1
5HT2A,CHEMBL3581247,Antagonist,COc1cc2c(cc1OCCF)C[C@H]1c3c(cc(OC)c(OC)c3-2)CCN1C
5HT2A,CHEMBL4086515,Antagonist,CN1CCN(c2nc(N)nc(Cc3c[nH]c4ccccc34)n2)CC1
5HT2A,CHEMBL5181183,Agonist,COc1c(Br)cc([18F])cc1CCNCc1cccc2c1OCO2
5HT2A,CHEMBL5303508,Agonist,CCn1c(CNC(=O)c2nc(Cl)cnc2N)[n+](CC)c2ccc(C(=O)N(C)CCN(C)C)cc21.[Cl-]
5HT2A,CHEMBL5205718,Agonist,[2H]C1([2H])CC(c2c[nH]c3cccc(O)c23)C([2H])([2H])N1C
5HT2A,CHEMBL5196563,Agonist,[2H]C1([2H])CC(c2c[nH]c3cccc(OCc4ccccc4)c23)C([2H])([2H])N1
5HT2A,CHEMBL5290270,Antagonist,O=C(c1ccc(F)cc1)C1CCN(CCn2cnc3c(c2=O)CCCC3)CC1
5HT2A,CHEMBL4640049,Agonist,CNC(=O)COc1cc2cc(Nc3nc(N4C[C@H](C)C[C@H](C)C4)ncc3Cl)ccc2n(C)c1=O
5HT2A,CHEMBL5307400,Agonist,CCn1c(=O)c(C)cn(Cc2nnc(-c3ccc(F)c(O)c3F)s2)c1=O
5HT2B,CHEMBL220207,Antagonist,CSc1cccc2c1C(=O)N1CCNCC21
5HT2B,CHEMBL222514,Agonist,O=C1c2c(cccc2C(F)(F)F)[C@@H]2CNCCN12
5HT2B,CHEMBL2113264,Antagonist,CC(C)[C@H]1CNC[C@H]2c3cccc(C(F)(F)F)c3C(=O)N12
5HT2B,CHEMBL376676,Antagonist,C[C@H]1CNC[C@H]2c3cccc(C(F)(F)F)c3C(=O)N12
5HT2B,CHEMBL220833,Antagonist,CC1(c2cc3c(c(C(F)(F)F)c2)C(=O)N2CCNC[C@@H]32)CC1
5HT2B,CHEMBL373905,Antagonist,CCCc1cc2c(c(C(F)(F)F)c1)C(=O)N1CCNC[C@@H]21
5HT2B,CHEMBL220211,Antagonist,COc1cc2c(c(C(F)(F)F)c1)C(=O)N1CCNC[C@@H]21
5HT2B,CHEMBL222566,Agonist,C=Cc1cc2c(c(C(F)(F)F)c1)C(=O)N1CCNC[C@@H]21
5HT2B,CHEMBL223466,Agonist,CCc1ccc(Cl)c2c1[C@@H]1CNCCN1C2=O
5HT2B,CHEMBL376455,Agonist,O=C1c2ccccc2C2CNCCN12
5HT2B,CHEMBL221113,Agonist,CCc1cc2c(c(C(F)(F)F)c1)C(=O)N1CCNC[C@@H]21
5HT2B,CHEMBL374660,Agonist,CCOc1cc2c(c(C(F)(F)F)c1)C(=O)N1CCNC[C@@H]21
5HT2B,CHEMBL374463,Agonist,O=C1c2c(cc(Cl)cc2C(F)(F)F)[C@@H]2CNCCN12
5HT2B,CHEMBL223440,Agonist,CCc1cc(Cl)c2c(c1)[C@@H]1CNCCN1C2=O
5HT2B,CHEMBL375575,Agonist,O=C1c2c(C(F)(F)F)ccc(Cl)c2[C@@H]2CNCCN12
5HT2B,CHEMBL223468,Agonist,CCc1ccc2c(c1OC)C(=O)N1CCNC[C@@H]21
5HT2B,CHEMBL220900,Agonist,O=C1c2c(ccc(Cl)c2Cl)[C@@H]2CNCCN12
5HT2B,CHEMBL219734,Antagonist,O=C1c2c(OC(F)(F)F)cccc2C2CNCCN12
5HT2B,CHEMBL223896,Agonist,O=C1c2c(Cl)cccc2C2CNCCN12
5HT2B,CHEMBL223272,Agonist,C[C@@H]1CNC[C@H]2c3cccc(C(F)(F)F)c3C(=O)N12
5HT2B,CHEMBL223628,Antagonist,CC(C)Oc1cccc2c1C(=O)N1CCNCC21
5HT2B,CHEMBL222466,Agonist,COc1cc2c(cc1Cl)[C@@H]1CNCCN1C2=O
5HT2B,CHEMBL220274,Agonist,O=C1c2c(cccc2C(F)(F)F)C2CNCCN12
5HT2B,CHEMBL4867560,Modulator,COc1ccccc1-c1n[nH]cc1N1CCCNCC1
5HT2B,CHEMBL373695,Agonist,CC(C)c1cc2c(c(C(F)(F)F)c1)C(=O)N1CCNC[C@@H]21
5HT2B,CHEMBL219837,Agonist,C[C@@H]1NCCN2C(=O)c3c(cccc3C(F)(F)F)[C@H]12
5HT2B,CHEMBL220789,Agonist,CC1(C)CN2C(=O)c3c(cccc3C(F)(F)F)[C@@H]2CN1
5HT2B,CHEMBL385577,Agonist,COc1c(Cl)ccc2c1C(=O)N1CCNC[C@@H]21
5HT2B,CHEMBL4748110,Agonist,CCc1cc2c([C@H]3C[C@@H]3CN)c(OC)ccc2o1.Cl
5HT2B,CHEMBL220115,Antagonist,C#Cc1cc2c(c(C(F)(F)F)c1)C(=O)N1CCNC[C@@H]21
5HT2B,CHEMBL373402,Antagonist,C[C@H]1CN2C(=O)c3c(cccc3C(F)(F)F)[C@@H]2CN1
5HT2B,CHEMBL375642,Antagonist,CN1CCN2C(=O)c3c(cccc3C(F)(F)F)[C@@H]2C1
5HT2B,CHEMBL373531,Antagonist,COc1ccc(Cl)c2c1[C@@H]1CNCCN1C2=O
5HT2B,CHEMBL375170,Antagonist,O=C1c2c(cc(C3CC3)cc2C(F)(F)F)[C@@H]2CNCCN12
5HT2B,CHEMBL387344,Agonist,O=C1c2c(O)cccc2C2CNCCN12
5HT2B,CHEMBL4851044,Modulator,CN1CCC(=C(F)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1
5HT2B,CHEMBL4852949,Antagonist,COc1ccc2ncc(F)c(C[C@H](O)[C@H]3OC[C@H](NCc4cc5c(nn4)OCCS5)CO3)c2n1
5HT2B,CHEMBL4747291,Agonist,Cc1ccnc2c1CC[C@@H]1CNCCN21
5HT2B,CHEMBL375302,Antagonist,CC[C@@H]1NCCN2C(=O)c3c(cccc3C(F)(F)F)[C@H]12
5HT2B,CHEMBL223292,Antagonist,Cc1ccc(Cl)c2c1[C@@H]1CNCCN1C2=O
5HT2B,CHEMBL223469,Agonist,O=C1c2c(F)cccc2C2CNCCN12
5HT2B,CHEMBL376456,Agonist,COc1cccc2c1C(=O)N1CCNCC21
5HT2B,CHEMBL4799299,Agonist,C=C(F)COc1ccc2occc2c1[C@@H]1C[C@H]1CN.Cl
5HT2B,CHEMBL4796102,Agonist,N#Cc1cccc(CCCc2cc(=O)c3c(O)cccc3o2)c1
5HT2B,CHEMBL4777852,Agonist,CC(C)Cc1ccnc2c1CC[C@@H]1CNCCN21
5HT2B,CHEMBL4206126,Agonist,FC(F)(F)CCc1ccnc2c1CC[C@@H]1CNCCN21
5HT2B,CHEMBL4785566,Agonist,COCc1ccnc2c1CC[C@@H]1CNCCN21
5HT2B,CHEMBL4762886,Antagonist,Fc1ccc(-c2c3c(nn2C2CC2)CCNCC3)cc1
5HT2B,CHEMBL223090,Antagonist,N#Cc1cccc2c1C(=O)N1CCNCC21
5HT2B,CHEMBL4093612,Agonist,COc1ccc2c(c1)O[C@@H](c1ccc(OC)c(OC)c1)C[C@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1
5HT2B,CHEMBL4788223,Antagonist,CC(C)n1nc2c(c1-c1ccccc1)CCNCC2
5HT2B,CHEMBL4761526,Agonist,COc1ccc2c(c1[C@H]1C[C@@H]1CN)CCO2.O=C(O)C(F)(F)F
5HT2B,CHEMBL4757214,Agonist,Cl.NC[C@H]1C[C@@H]1c1c(OCC2CC2)ccc2occc12
5HT2B,CHEMBL4753812,Agonist,C=C(C)COc1ccc2occc2c1[C@H]1C[C@@H]1CN.Cl
5HT2B,CHEMBL4788651,Antagonist,COc1ccc2ncc(F)c(CC[C@@]3(O)CO[C@@H]4[C@@H](NCc5cc6c(cn5)OCCO6)CO[C@@H]43)c2n1
5HT2B,CHEMBL5271021,Antagonist,CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NC(C4CC4)C4CC4)nc(Cl)nc31)[C@H](O)[C@@H]2O
5HT2B,CHEMBL4746737,Antagonist,Cc1ccc(-c2c3c(nn2C(C)C)CCNCC3)cc1
5HT2B,CHEMBL223271,Antagonist,C[C@@H]1CN2C(=O)c3c(cccc3C(F)(F)F)[C@@H]2CN1
5HT2B,CHEMBL49623,Modulator,C[C@@H]([C@H](O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1
5HT2B,CHEMBL4867565,Modulator,O=S(=O)(c1cccc(F)c1)n1ccc2c(N3CCNCC3)nc3ccccc3c21
5HT2B,CHEMBL374659,Antagonist,O=C1c2c(cc(CO)cc2C(F)(F)F)[C@@H]2CNCCN12
5HT2B,CHEMBL4764808,Antagonist,CC(C)n1nc2c(c1-c1ccc(Cl)c(Cl)c1)CCNCC2
5HT2B,CHEMBL4750414,Antagonist,c1ccc(-c2c3c(nn2-c2ccccc2)CCNCC3)cc1
5HT2B,CHEMBL4790652,Agonist,CCOc1ccc2c(c1[C@H]1C[C@@H]1CN)CCO2.Cl
5HT2B,CHEMBL4758641,Agonist,Cl.NC[C@H]1C[C@@H]1c1c(OCC2CC2)ccc2c1CCO2
5HT2B,CHEMBL4740346,Agonist,CCOc1ccc2oc(CC)cc2c1[C@H]1C[C@@H]1CN.Cl
